id,name,kind,row,col,utm_e,utm_n,lat,lon
2826,confluence_2825,gauge,12,18,524250.0,2920650.0,26.40582,87.243153
2826,confluence_2825,gauge+site,12,18,524250.0,2920650.0,26.40582,87.243153
2827,confluence_2826,gauge,12,19,524550.0,2920650.0,26.405815,87.246161
2827,confluence_2826,gauge+site,12,19,524550.0,2920650.0,26.405815,87.246161
2828,confluence_2827,gauge,12,68,539250.0,2920650.0,26.405485,87.393554
2828,confluence_2827,gauge+site,12,68,539250.0,2920650.0,26.405485,87.393554
2829,confluence_2828,gauge,11,120,554850.0,2920950.0,26.407678,87.549981
2829,confluence_2828,gauge+site,11,120,554850.0,2920950.0,26.407678,87.549981
2830,confluence_2829,gauge,8,67,538950.0,2921850.0,26.416329,87.390583
2830,confluence_2829,gauge+site,8,67,538950.0,2921850.0,26.416329,87.390583
2831,confluence_2830,gauge,10,116,553650.0,2921250.0,26.410433,87.537962
2831,confluence_2830,gauge+site,10,116,553650.0,2921250.0,26.410433,87.537962
2832,confluence_2831,gauge,10,106,550650.0,2921250.0,26.410543,87.507881
2832,confluence_2831,gauge+site,10,106,550650.0,2921250.0,26.410543,87.507881
2833,confluence_2832,gauge,8,94,547050.0,2921850.0,26.416084,87.471806
2833,confluence_2832,gauge+site,8,94,547050.0,2921850.0,26.416084,87.471806
2834,confluence_2833,gauge,8,105,550350.0,2921850.0,26.415971,87.504897
2834,confluence_2833,gauge+site,8,105,550350.0,2921850.0,26.415971,87.504897
2835,confluence_2834,gauge,8,112,552450.0,2921850.0,26.415895,87.525954
2835,confluence_2834,gauge+site,8,112,552450.0,2921850.0,26.415895,87.525954
2836,confluence_2835,gauge,9,67,538950.0,2921550.0,26.41362,87.390574
2836,confluence_2835,gauge+site,9,67,538950.0,2921550.0,26.41362,87.390574
2837,confluence_2836,gauge,9,73,540750.0,2921550.0,26.413569,87.408623
2837,confluence_2836,gauge+site,9,73,540750.0,2921550.0,26.413569,87.408623
2838,confluence_2837,gauge,9,111,552150.0,2921550.0,26.413197,87.522934
2838,confluence_2837,gauge+site,9,111,552150.0,2921550.0,26.413197,87.522934
2839,confluence_2838,gauge,9,112,552450.0,2921550.0,26.413186,87.525942
2839,confluence_2838,gauge+site,9,112,552450.0,2921550.0,26.413186,87.525942
2840,confluence_2839,gauge,10,109,551550.0,2921250.0,26.41051,87.516905
2840,confluence_2839,gauge+site,10,109,551550.0,2921250.0,26.41051,87.516905
2841,confluence_2840,gauge,9,116,553650.0,2921550.0,26.413141,87.537975
2841,confluence_2840,gauge+site,9,116,553650.0,2921550.0,26.413141,87.537975
2842,confluence_2841,gauge,10,63,537750.0,2921250.0,26.410944,87.378532
2842,confluence_2841,gauge+site,10,63,537750.0,2921250.0,26.410944,87.378532
2843,confluence_2842,gauge,10,69,539550.0,2921250.0,26.410895,87.396581
2843,confluence_2842,gauge+site,10,69,539550.0,2921250.0,26.410895,87.396581
2844,confluence_2843,gauge,10,75,541350.0,2921250.0,26.410843,87.41463
2844,confluence_2843,gauge+site,10,75,541350.0,2921250.0,26.410843,87.41463
2845,confluence_2844,gauge,10,86,544650.0,2921250.0,26.410744,87.447719
2845,confluence_2844,gauge+site,10,86,544650.0,2921250.0,26.410744,87.447719
2846,confluence_2845,gauge,10,90,545850.0,2921250.0,26.410706,87.459752
2846,confluence_2845,gauge+site,10,90,545850.0,2921250.0,26.410706,87.459752
2847,confluence_2846,gauge,10,93,546750.0,2921250.0,26.410676,87.468776
2847,confluence_2846,gauge+site,10,93,546750.0,2921250.0,26.410676,87.468776
2848,confluence_2847,gauge,10,98,548250.0,2921250.0,26.410626,87.483816
2848,confluence_2847,gauge+site,10,98,548250.0,2921250.0,26.410626,87.483816
2849,confluence_2848,gauge,10,6,520650.0,2921250.0,26.411294,87.207066
2849,confluence_2848,gauge+site,10,6,520650.0,2921250.0,26.411294,87.207066
2850,confluence_2849,gauge,17,127,556950.0,2919150.0,26.391344,87.570957
2850,confluence_2849,gauge+site,17,127,556950.0,2919150.0,26.391344,87.570957
2851,confluence_2850,gauge,17,130,557850.0,2919150.0,26.391308,87.57998
2851,confluence_2850,gauge+site,17,130,557850.0,2919150.0,26.391308,87.57998
2852,confluence_2851,gauge,17,132,558450.0,2919150.0,26.391283,87.585995
2852,confluence_2851,gauge+site,17,132,558450.0,2919150.0,26.391283,87.585995
2853,confluence_2852,gauge,24,56,535650.0,2917050.0,26.373075,87.357358
2853,confluence_2852,gauge+site,24,56,535650.0,2917050.0,26.373075,87.357358
2854,confluence_2853,gauge,24,61,537150.0,2917050.0,26.373037,87.372394
2854,confluence_2853,gauge+site,24,61,537150.0,2917050.0,26.373037,87.372394
2855,confluence_2854,gauge,24,71,540150.0,2917050.0,26.372955,87.402466
2855,confluence_2854,gauge+site,24,71,540150.0,2917050.0,26.372955,87.402466
2856,confluence_2855,gauge,24,76,541650.0,2917050.0,26.372912,87.417501
2856,confluence_2855,gauge+site,24,76,541650.0,2917050.0,26.372912,87.417501
2857,confluence_2856,gauge,24,82,543450.0,2917050.0,26.372859,87.435544
2857,confluence_2856,gauge+site,24,82,543450.0,2917050.0,26.372859,87.435544
2858,confluence_2857,gauge,24,85,544350.0,2917050.0,26.372831,87.444566
2858,confluence_2857,gauge+site,24,85,544350.0,2917050.0,26.372831,87.444566
2859,confluence_2858,gauge,24,91,546150.0,2917050.0,26.372774,87.462609
2859,confluence_2858,gauge+site,24,91,546150.0,2917050.0,26.372774,87.462609
2860,confluence_2859,gauge,24,33,528750.0,2917050.0,26.373231,87.288193
2860,confluence_2859,gauge+site,24,33,528750.0,2917050.0,26.373231,87.288193
2861,confluence_2860,gauge,24,104,550050.0,2917050.0,26.372642,87.501701
2861,confluence_2860,gauge+site,24,104,550050.0,2917050.0,26.372642,87.501701
2862,confluence_2861,gauge,24,125,556350.0,2917050.0,26.372407,87.56485
2862,confluence_2861,gauge+site,24,125,556350.0,2917050.0,26.372407,87.56485
2863,confluence_2862,gauge,24,136,559650.0,2917050.0,26.372273,87.597928
2863,confluence_2862,gauge+site,24,136,559650.0,2917050.0,26.372273,87.597928
2864,confluence_2863,gauge,24,143,561750.0,2917050.0,26.372183,87.618977
2864,confluence_2863,gauge+site,24,143,561750.0,2917050.0,26.372183,87.618977
2865,confluence_2864,gauge,25,12,522450.0,2916750.0,26.370635,87.225036
2865,confluence_2864,gauge+site,25,12,522450.0,2916750.0,26.370635,87.225036
2866,confluence_2865,gauge,25,17,523950.0,2916750.0,26.370611,87.240072
2866,confluence_2865,gauge+site,25,17,523950.0,2916750.0,26.370611,87.240072
2867,confluence_2866,gauge,25,40,530850.0,2916750.0,26.370478,87.309236
2867,confluence_2866,gauge+site,25,40,530850.0,2916750.0,26.370478,87.309236
2868,confluence_2867,gauge,25,61,537150.0,2916750.0,26.370328,87.372385
2868,confluence_2867,gauge+site,25,61,537150.0,2916750.0,26.370328,87.372385
2869,confluence_2868,gauge,24,108,551250.0,2917050.0,26.372599,87.51373
2869,confluence_2868,gauge+site,24,108,551250.0,2917050.0,26.372599,87.51373
2870,confluence_2869,gauge,25,71,540150.0,2916750.0,26.370247,87.402456
2870,confluence_2869,gauge+site,25,71,540150.0,2916750.0,26.370247,87.402456
2871,confluence_2870,gauge,24,27,526950.0,2917050.0,26.373266,87.27015
2871,confluence_2870,gauge+site,24,27,526950.0,2917050.0,26.373266,87.27015
2872,confluence_2871,gauge,24,25,526350.0,2917050.0,26.373277,87.264135
2872,confluence_2871,gauge+site,24,25,526350.0,2917050.0,26.373277,87.264135
2873,confluence_2872,gauge,23,76,541650.0,2917350.0,26.375621,87.417511
2873,confluence_2872,gauge+site,23,76,541650.0,2917350.0,26.375621,87.417511
2874,confluence_2873,gauge,23,77,541950.0,2917350.0,26.375612,87.420518
2874,confluence_2873,gauge+site,23,77,541950.0,2917350.0,26.375612,87.420518
2875,confluence_2874,gauge,23,82,543450.0,2917350.0,26.375567,87.435555
2875,confluence_2874,gauge+site,23,82,543450.0,2917350.0,26.375567,87.435555
2876,confluence_2875,gauge,23,83,543750.0,2917350.0,26.375558,87.438562
2876,confluence_2875,gauge+site,23,83,543750.0,2917350.0,26.375558,87.438562
2877,confluence_2876,gauge,23,91,546150.0,2917350.0,26.375482,87.462619
2877,confluence_2876,gauge+site,23,91,546150.0,2917350.0,26.375482,87.462619
2878,confluence_2877,gauge,23,101,549150.0,2917350.0,26.375382,87.492691
2878,confluence_2877,gauge+site,23,101,549150.0,2917350.0,26.375382,87.492691
2879,confluence_2878,gauge,23,115,553350.0,2917350.0,26.375231,87.534792
2879,confluence_2878,gauge+site,23,115,553350.0,2917350.0,26.375231,87.534792
2880,confluence_2879,gauge,24,26,526650.0,2917050.0,26.373272,87.267142
2880,confluence_2879,gauge+site,24,26,526650.0,2917050.0,26.373272,87.267142
2881,confluence_2880,gauge,23,120,554850.0,2917350.0,26.375174,87.549827
2881,confluence_2880,gauge+site,23,120,554850.0,2917350.0,26.375174,87.549827
2882,confluence_2881,gauge,23,150,563850.0,2917350.0,26.374799,87.640041
2882,confluence_2881,gauge+site,23,150,563850.0,2917350.0,26.374799,87.640041
2883,confluence_2882,gauge,23,154,565050.0,2917350.0,26.374745,87.652069
2883,confluence_2882,gauge+site,23,154,565050.0,2917350.0,26.374745,87.652069
2884,confluence_2883,gauge,23,155,565350.0,2917350.0,26.374731,87.655076
2884,confluence_2883,gauge+site,23,155,565350.0,2917350.0,26.374731,87.655076
2885,confluence_2884,gauge,24,13,522750.0,2917050.0,26.373339,87.228049
2885,confluence_2884,gauge+site,24,13,522750.0,2917050.0,26.373339,87.228049
2886,confluence_2885,gauge,24,15,523350.0,2917050.0,26.37333,87.234063
2886,confluence_2885,gauge+site,24,15,523350.0,2917050.0,26.37333,87.234063
2887,confluence_2886,gauge,24,17,523950.0,2917050.0,26.37332,87.240078
2887,confluence_2886,gauge+site,24,17,523950.0,2917050.0,26.37332,87.240078
2888,confluence_2887,gauge,24,24,526050.0,2917050.0,26.373283,87.261128
2888,confluence_2887,gauge+site,24,24,526050.0,2917050.0,26.373283,87.261128
2889,confluence_2888,gauge,23,128,557250.0,2917350.0,26.37508,87.573885
2889,confluence_2888,gauge+site,23,128,557250.0,2917350.0,26.37508,87.573885
2890,confluence_2889,gauge,23,71,540150.0,2917350.0,26.375664,87.402475
2890,confluence_2889,gauge+site,23,71,540150.0,2917350.0,26.375664,87.402475
2891,confluence_2890,gauge,25,76,541650.0,2916750.0,26.370204,87.417492
2891,confluence_2890,gauge+site,25,76,541650.0,2916750.0,26.370204,87.417492
2892,confluence_2891,gauge,25,101,549150.0,2916750.0,26.369965,87.492668
2892,confluence_2891,gauge+site,25,101,549150.0,2916750.0,26.369965,87.492668
2893,confluence_2892,gauge,26,89,545550.0,2916450.0,26.367376,87.456573
2893,confluence_2892,gauge+site,26,89,545550.0,2916450.0,26.367376,87.456573
2894,confluence_2893,gauge,26,96,547650.0,2916450.0,26.367307,87.477622
2894,confluence_2893,gauge+site,26,96,547650.0,2916450.0,26.367307,87.477622
2895,confluence_2894,gauge,26,106,550650.0,2916450.0,26.367203,87.507692
2895,confluence_2894,gauge+site,26,106,550650.0,2916450.0,26.367203,87.507692
2896,confluence_2895,gauge,26,128,557250.0,2916450.0,26.366954,87.573844
2896,confluence_2895,gauge+site,26,128,557250.0,2916450.0,26.366954,87.573844
2897,confluence_2896,gauge,26,132,558450.0,2916450.0,26.366905,87.585872
2897,confluence_2896,gauge+site,26,132,558450.0,2916450.0,26.366905,87.585872
2898,confluence_2897,gauge,26,135,559350.0,2916450.0,26.366868,87.594893
2898,confluence_2897,gauge+site,26,135,559350.0,2916450.0,26.366868,87.594893
2899,confluence_2898,gauge,26,153,564750.0,2916450.0,26.366633,87.649017
2899,confluence_2898,gauge+site,26,153,564750.0,2916450.0,26.366633,87.649017
2900,confluence_2899,gauge,26,86,544650.0,2916450.0,26.367404,87.447552
2900,confluence_2899,gauge+site,26,86,544650.0,2916450.0,26.367404,87.447552
2901,confluence_2900,gauge,27,14,523050.0,2916150.0,26.365208,87.23104
2901,confluence_2900,gauge+site,27,14,523050.0,2916150.0,26.365208,87.23104
2902,confluence_2901,gauge,27,38,530250.0,2916150.0,26.365074,87.303208
2902,confluence_2901,gauge+site,27,38,530250.0,2916150.0,26.365074,87.303208
2903,confluence_2902,gauge,27,57,535950.0,2916150.0,26.364941,87.36034
2903,confluence_2902,gauge+site,27,57,535950.0,2916150.0,26.364941,87.36034
2904,confluence_2903,gauge,27,63,537750.0,2916150.0,26.364895,87.378382
2904,confluence_2903,gauge+site,27,63,537750.0,2916150.0,26.364895,87.378382
2905,confluence_2904,gauge,27,79,542550.0,2916150.0,26.36476,87.426493
2905,confluence_2904,gauge+site,27,79,542550.0,2916150.0,26.36476,87.426493
2906,confluence_2905,gauge,27,81,543150.0,2916150.0,26.364741,87.432507
2906,confluence_2905,gauge+site,27,81,543150.0,2916150.0,26.364741,87.432507
2907,confluence_2906,gauge,27,89,545550.0,2916150.0,26.364667,87.456562
2907,confluence_2906,gauge+site,27,89,545550.0,2916150.0,26.364667,87.456562
2908,confluence_2907,gauge,27,93,546750.0,2916150.0,26.364628,87.46859
2908,confluence_2907,gauge+site,27,93,546750.0,2916150.0,26.364628,87.46859
2909,confluence_2908,gauge,27,22,525450.0,2916150.0,26.365167,87.255096
2909,confluence_2908,gauge+site,27,22,525450.0,2916150.0,26.365167,87.255096
2910,confluence_2909,gauge,25,81,543150.0,2916750.0,26.370159,87.432527
2910,confluence_2909,gauge+site,25,81,543150.0,2916750.0,26.370159,87.432527
2911,confluence_2910,gauge,26,73,540750.0,2916450.0,26.367521,87.408461
2911,confluence_2910,gauge+site,26,73,540750.0,2916450.0,26.367521,87.408461
2912,confluence_2911,gauge,26,68,539250.0,2916450.0,26.367563,87.393426
2912,confluence_2911,gauge+site,26,68,539250.0,2916450.0,26.367563,87.393426
2913,confluence_2912,gauge,25,106,550650.0,2916750.0,26.369912,87.507703
2913,confluence_2912,gauge+site,25,106,550650.0,2916750.0,26.369912,87.507703
2914,confluence_2913,gauge,25,110,551850.0,2916750.0,26.369869,87.519732
2914,confluence_2913,gauge+site,25,110,551850.0,2916750.0,26.369869,87.519732
2915,confluence_2914,gauge,25,119,554550.0,2916750.0,26.369768,87.546795
2915,confluence_2914,gauge+site,25,119,554550.0,2916750.0,26.369768,87.546795
2916,confluence_2915,gauge,25,120,554850.0,2916750.0,26.369757,87.549802
2916,confluence_2915,gauge+site,25,120,554850.0,2916750.0,26.369757,87.549802
2917,confluence_2916,gauge,25,121,555150.0,2916750.0,26.369745,87.552809
2917,confluence_2916,gauge+site,25,121,555150.0,2916750.0,26.369745,87.552809
2918,confluence_2917,gauge,25,128,557250.0,2916750.0,26.369662,87.573858
2918,confluence_2917,gauge+site,25,128,557250.0,2916750.0,26.369662,87.573858
2919,confluence_2918,gauge,25,132,558450.0,2916750.0,26.369614,87.585886
2919,confluence_2918,gauge+site,25,132,558450.0,2916750.0,26.369614,87.585886
2920,confluence_2919,gauge,26,71,540150.0,2916450.0,26.367538,87.402447
2920,confluence_2919,gauge+site,26,71,540150.0,2916450.0,26.367538,87.402447
2921,confluence_2920,gauge,25,139,560550.0,2916750.0,26.369526,87.606935
2921,confluence_2920,gauge+site,25,139,560550.0,2916750.0,26.369526,87.606935
2922,confluence_2921,gauge,25,150,563850.0,2916750.0,26.369382,87.640011
2922,confluence_2921,gauge+site,25,150,563850.0,2916750.0,26.369382,87.640011
2923,confluence_2922,gauge,26,28,527250.0,2916450.0,26.367843,87.273144
2923,confluence_2922,gauge+site,26,28,527250.0,2916450.0,26.367843,87.273144
2924,confluence_2923,gauge,26,58,536250.0,2916450.0,26.367642,87.363356
2924,confluence_2923,gauge+site,26,58,536250.0,2916450.0,26.367642,87.363356
2925,confluence_2924,gauge,26,61,537150.0,2916450.0,26.367619,87.372377
2925,confluence_2924,gauge+site,26,61,537150.0,2916450.0,26.367619,87.372377
2926,confluence_2925,gauge,26,63,537750.0,2916450.0,26.367603,87.378391
2926,confluence_2925,gauge+site,26,63,537750.0,2916450.0,26.367603,87.378391
2927,confluence_2926,gauge,26,65,538350.0,2916450.0,26.367587,87.384405
2927,confluence_2926,gauge+site,26,65,538350.0,2916450.0,26.367587,87.384405
2928,confluence_2927,gauge,26,67,538950.0,2916450.0,26.367571,87.390419
2928,confluence_2927,gauge+site,26,67,538950.0,2916450.0,26.367571,87.390419
2929,confluence_2928,gauge,25,141,561150.0,2916750.0,26.3695,87.612949
2929,confluence_2928,gauge+site,25,141,561150.0,2916750.0,26.3695,87.612949
2930,confluence_2929,gauge,23,68,539250.0,2917350.0,26.375689,87.393453
2930,confluence_2929,gauge+site,23,68,539250.0,2917350.0,26.375689,87.393453
2931,confluence_2930,gauge,23,62,537450.0,2917350.0,26.375738,87.37541
2931,confluence_2930,gauge+site,23,62,537450.0,2917350.0,26.375738,87.37541
2932,confluence_2931,gauge,23,26,526650.0,2917350.0,26.375981,87.267149
2932,confluence_2931,gauge+site,23,26,526650.0,2917350.0,26.375981,87.267149
2933,confluence_2932,gauge,19,94,547050.0,2918550.0,26.386288,87.471685
2933,confluence_2932,gauge+site,19,94,547050.0,2918550.0,26.386288,87.471685
2934,confluence_2933,gauge,19,104,550050.0,2918550.0,26.386186,87.50176
2934,confluence_2933,gauge+site,19,104,550050.0,2918550.0,26.386186,87.50176
2935,confluence_2934,gauge,19,113,552750.0,2918550.0,26.386088,87.528827
2935,confluence_2934,gauge+site,19,113,552750.0,2918550.0,26.386088,87.528827
2936,confluence_2935,gauge,19,124,556050.0,2918550.0,26.385962,87.561908
2936,confluence_2935,gauge+site,19,124,556050.0,2918550.0,26.385962,87.561908
2937,confluence_2936,gauge,19,126,556650.0,2918550.0,26.385938,87.567923
2937,confluence_2936,gauge+site,19,126,556650.0,2918550.0,26.385938,87.567923
2938,confluence_2937,gauge,19,131,558150.0,2918550.0,26.385878,87.58296
2938,confluence_2937,gauge+site,19,131,558150.0,2918550.0,26.385878,87.58296
2939,confluence_2938,gauge,19,142,561450.0,2918550.0,26.385739,87.616042
2939,confluence_2938,gauge+site,19,142,561450.0,2918550.0,26.385739,87.616042
2940,confluence_2939,gauge,19,86,544650.0,2918550.0,26.386365,87.447625
2940,confluence_2939,gauge+site,19,86,544650.0,2918550.0,26.386365,87.447625
2941,confluence_2940,gauge,19,145,562350.0,2918550.0,26.3857,87.625064
2941,confluence_2940,gauge+site,19,145,562350.0,2918550.0,26.3857,87.625064
2942,confluence_2941,gauge,20,7,520950.0,2918250.0,26.384202,87.210025
2942,confluence_2941,gauge+site,20,7,520950.0,2918250.0,26.384202,87.210025
2943,confluence_2942,gauge,20,20,524850.0,2918250.0,26.384139,87.249122
2943,confluence_2942,gauge+site,20,20,524850.0,2918250.0,26.384139,87.249122
2944,confluence_2943,gauge,20,63,537750.0,2918250.0,26.383856,87.378444
2944,confluence_2943,gauge+site,20,63,537750.0,2918250.0,26.383856,87.378444
2945,confluence_2944,gauge,20,72,540450.0,2918250.0,26.383782,87.405511
2945,confluence_2944,gauge+site,20,72,540450.0,2918250.0,26.383782,87.405511
2946,confluence_2945,gauge,20,74,541050.0,2918250.0,26.383765,87.411526
2946,confluence_2945,gauge+site,20,74,541050.0,2918250.0,26.383765,87.411526
2947,confluence_2946,gauge,20,78,542250.0,2918250.0,26.38373,87.423555
2947,confluence_2946,gauge+site,20,78,542250.0,2918250.0,26.38373,87.423555
2948,confluence_2947,gauge,20,84,544050.0,2918250.0,26.383675,87.4416
2948,confluence_2947,gauge+site,20,84,544050.0,2918250.0,26.383675,87.4416
2949,confluence_2948,gauge,20,6,520650.0,2918250.0,26.384207,87.207018
2949,confluence_2948,gauge+site,20,6,520650.0,2918250.0,26.384207,87.207018
2950,confluence_2949,gauge,20,89,545550.0,2918250.0,26.383628,87.456637
2950,confluence_2949,gauge+site,20,89,545550.0,2918250.0,26.383628,87.456637
2951,confluence_2950,gauge,19,74,541050.0,2918550.0,26.386473,87.411535
2951,confluence_2950,gauge+site,19,74,541050.0,2918550.0,26.386473,87.411535
2952,confluence_2951,gauge,19,64,538050.0,2918550.0,26.386557,87.38146
2952,confluence_2951,gauge+site,19,64,538050.0,2918550.0,26.386557,87.38146
2953,confluence_2952,gauge,17,149,563550.0,2919150.0,26.391065,87.637123
2953,confluence_2952,gauge+site,17,149,563550.0,2919150.0,26.391065,87.637123
2954,confluence_2953,gauge,18,22,525450.0,2918850.0,26.389546,87.255149
2954,confluence_2953,gauge+site,18,22,525450.0,2918850.0,26.389546,87.255149
2955,confluence_2954,gauge,18,57,535950.0,2918850.0,26.38932,87.360416
2955,confluence_2954,gauge+site,18,57,535950.0,2918850.0,26.38932,87.360416
2956,confluence_2955,gauge,18,69,539550.0,2918850.0,26.389225,87.396507
2956,confluence_2955,gauge+site,18,69,539550.0,2918850.0,26.389225,87.396507
2957,confluence_2956,gauge,18,71,540150.0,2918850.0,26.389208,87.402522
2957,confluence_2956,gauge+site,18,71,540150.0,2918850.0,26.389208,87.402522
2958,confluence_2957,gauge,18,91,546150.0,2918850.0,26.389026,87.462673
2958,confluence_2957,gauge+site,18,91,546150.0,2918850.0,26.389026,87.462673
2959,confluence_2958,gauge,18,92,546450.0,2918850.0,26.389016,87.465681
2959,confluence_2958,gauge+site,18,92,546450.0,2918850.0,26.389016,87.465681
2960,confluence_2959,gauge,19,69,539550.0,2918550.0,26.386516,87.396498
2960,confluence_2959,gauge+site,19,69,539550.0,2918550.0,26.386516,87.396498
2961,confluence_2960,gauge,18,98,548250.0,2918850.0,26.388956,87.483726
2961,confluence_2960,gauge+site,18,98,548250.0,2918850.0,26.388956,87.483726
2962,confluence_2961,gauge,18,111,552150.0,2918850.0,26.388819,87.522824
2962,confluence_2961,gauge+site,18,111,552150.0,2918850.0,26.388819,87.522824
2963,confluence_2962,gauge,18,120,554850.0,2918850.0,26.388718,87.549892
2963,confluence_2962,gauge+site,18,120,554850.0,2918850.0,26.388718,87.549892
2964,confluence_2963,gauge,18,142,561450.0,2918850.0,26.388448,87.616056
2964,confluence_2963,gauge+site,18,142,561450.0,2918850.0,26.388448,87.616056
2965,confluence_2964,gauge,19,14,523050.0,2918550.0,26.386879,87.231083
2965,confluence_2964,gauge+site,19,14,523050.0,2918550.0,26.386879,87.231083
2966,confluence_2965,gauge,19,22,525450.0,2918550.0,26.386838,87.255143
2966,confluence_2965,gauge+site,19,22,525450.0,2918550.0,26.386838,87.255143
2967,confluence_2966,gauge,19,23,525750.0,2918550.0,26.386832,87.258151
2967,confluence_2966,gauge+site,19,23,525750.0,2918550.0,26.386832,87.258151
2968,confluence_2967,gauge,19,56,535650.0,2918550.0,26.386619,87.3574
2968,confluence_2967,gauge+site,19,56,535650.0,2918550.0,26.386619,87.3574
2969,confluence_2968,gauge,18,105,550350.0,2918850.0,26.388884,87.504779
2969,confluence_2968,gauge+site,18,105,550350.0,2918850.0,26.388884,87.504779
2970,confluence_2969,gauge,20,97,547950.0,2918250.0,26.383549,87.480696
2970,confluence_2969,gauge+site,20,97,547950.0,2918250.0,26.383549,87.480696
2971,confluence_2970,gauge,20,101,549150.0,2918250.0,26.383508,87.492726
2971,confluence_2970,gauge+site,20,101,549150.0,2918250.0,26.383508,87.492726
2972,confluence_2971,gauge,20,105,550350.0,2918250.0,26.383466,87.504755
2972,confluence_2971,gauge+site,20,105,550350.0,2918250.0,26.383466,87.504755
2973,confluence_2972,gauge,22,77,541950.0,2917650.0,26.378321,87.420528
2973,confluence_2972,gauge+site,22,77,541950.0,2917650.0,26.378321,87.420528
2974,confluence_2973,gauge,22,91,546150.0,2917650.0,26.378191,87.46263
2974,confluence_2973,gauge+site,22,91,546150.0,2917650.0,26.378191,87.46263
2975,confluence_2974,gauge,22,92,546450.0,2917650.0,26.378181,87.465637
2975,confluence_2974,gauge+site,22,92,546450.0,2917650.0,26.378181,87.465637
2976,confluence_2975,gauge,22,93,546750.0,2917650.0,26.378172,87.468645
2976,confluence_2975,gauge+site,22,93,546750.0,2917650.0,26.378172,87.468645
2977,confluence_2976,gauge,22,99,548550.0,2917650.0,26.378111,87.486688
2977,confluence_2976,gauge+site,22,99,548550.0,2917650.0,26.378111,87.486688
2978,confluence_2977,gauge,22,103,549750.0,2917650.0,26.37807,87.498717
2978,confluence_2977,gauge+site,22,103,549750.0,2917650.0,26.37807,87.498717
2979,confluence_2978,gauge,22,105,550350.0,2917650.0,26.378049,87.504732
2979,confluence_2978,gauge+site,22,105,550350.0,2917650.0,26.378049,87.504732
2980,confluence_2979,gauge,22,72,540450.0,2917650.0,26.378364,87.405492
2980,confluence_2979,gauge+site,22,72,540450.0,2917650.0,26.378364,87.405492
2981,confluence_2980,gauge,22,121,555150.0,2917650.0,26.377871,87.552847
2981,confluence_2980,gauge+site,22,121,555150.0,2917650.0,26.377871,87.552847
2982,confluence_2981,gauge,22,128,557250.0,2917650.0,26.377788,87.573898
2982,confluence_2981,gauge+site,22,128,557250.0,2917650.0,26.377788,87.573898
2983,confluence_2982,gauge,22,135,559350.0,2917650.0,26.377702,87.594948
2983,confluence_2982,gauge+site,22,135,559350.0,2917650.0,26.377702,87.594948
2984,confluence_2983,gauge,22,139,560550.0,2917650.0,26.377652,87.606977
2984,confluence_2983,gauge+site,22,139,560550.0,2917650.0,26.377652,87.606977
2985,confluence_2984,gauge,22,142,561450.0,2917650.0,26.377613,87.615999
2985,confluence_2984,gauge+site,22,142,561450.0,2917650.0,26.377613,87.615999
2986,confluence_2985,gauge,22,146,562650.0,2917650.0,26.377561,87.628027
2986,confluence_2985,gauge+site,22,146,562650.0,2917650.0,26.377561,87.628027
2987,confluence_2986,gauge,22,148,563250.0,2917650.0,26.377535,87.634042
2987,confluence_2986,gauge+site,22,148,563250.0,2917650.0,26.377535,87.634042
2988,confluence_2987,gauge,23,19,524550.0,2917350.0,26.376018,87.246098
2988,confluence_2987,gauge+site,23,19,524550.0,2917350.0,26.376018,87.246098
2989,confluence_2988,gauge,22,123,555750.0,2917650.0,26.377848,87.558862
2989,confluence_2988,gauge+site,22,123,555750.0,2917650.0,26.377848,87.558862
2990,confluence_2989,gauge,22,59,536550.0,2917650.0,26.37847,87.366397
2990,confluence_2989,gauge+site,22,59,536550.0,2917650.0,26.37847,87.366397
2991,confluence_2990,gauge,22,21,525150.0,2917650.0,26.378717,87.252118
2991,confluence_2990,gauge+site,22,21,525150.0,2917650.0,26.378717,87.252118
2992,confluence_2991,gauge,22,14,523050.0,2917650.0,26.378752,87.231067
2992,confluence_2991,gauge+site,22,14,523050.0,2917650.0,26.378752,87.231067
2993,confluence_2992,gauge,20,106,550650.0,2918250.0,26.383456,87.507763
2993,confluence_2992,gauge+site,20,106,550650.0,2918250.0,26.383456,87.507763
2994,confluence_2993,gauge,20,111,552150.0,2918250.0,26.383402,87.5228
2994,confluence_2993,gauge+site,20,111,552150.0,2918250.0,26.383402,87.5228
2995,confluence_2994,gauge,20,123,555750.0,2918250.0,26.383265,87.558888
2995,confluence_2994,gauge+site,20,123,555750.0,2918250.0,26.383265,87.558888
2996,confluence_2995,gauge,20,125,556350.0,2918250.0,26.383242,87.564903
2996,confluence_2995,gauge+site,20,125,556350.0,2918250.0,26.383242,87.564903
2997,confluence_2996,gauge,20,128,557250.0,2918250.0,26.383206,87.573925
2997,confluence_2996,gauge+site,20,128,557250.0,2918250.0,26.383206,87.573925
2998,confluence_2997,gauge,20,149,563550.0,2918250.0,26.382939,87.637079
2998,confluence_2997,gauge+site,20,149,563550.0,2918250.0,26.382939,87.637079
2999,confluence_2998,gauge,21,6,520650.0,2917950.0,26.381498,87.207013
2999,confluence_2998,gauge+site,21,6,520650.0,2917950.0,26.381498,87.207013
3000,confluence_2999,gauge,21,15,523350.0,2917950.0,26.381456,87.23408
